document_name,page_number,detection_type
F1965100.json,79,Deux Colonnes
F1965101.json,11,Deux Colonnes
F1965102.json,4,Deux Colonnes
F1965102.json,7,Deux Colonnes
F1965103.json,1,Deux Colonnes
F1965103.json,2,Deux Colonnes
F1965104.json,7,Deux Colonnes
F1965104.json,10,Deux Colonnes
F1965104.json,11,Deux Colonnes
F1965105.json,2,Deux Colonnes
F1965105.json,5,Deux Colonnes
F1965107.json,4,Deux Colonnes
F1965108.json,10,Deux Colonnes soft
F1966002.json,1,Deux Colonnes
F1966003.json,5,Deux Colonnes soft
F1966003.json,8,Deux Colonnes soft
F1966003.json,9,Deux Colonnes soft
F1966003.json,10,Deux Colonnes soft
F1966003.json,12,Deux Colonnes soft
F1966003.json,16,Deux Colonnes soft
F1966004.json,4,Deux Colonnes
F1966010.json,4,Deux Colonnes soft
F1966010.json,8,Deux Colonnes soft
F1966011.json,6,Ligne Horizontale (3+ layouts)
F1966011.json,7,Deux Colonnes
F1966012.json,6,Deux Colonnes
F1966013.json,1,Deux Colonnes
F1966013.json,3,Deux Colonnes
F1966013.json,4,Deux Colonnes
F1966013.json,5,Deux Colonnes
F1966014.json,2,Deux Colonnes
F1966014.json,3,Deux Colonnes
F1966014.json,5,Deux Colonnes
F1966017.json,3,Deux Colonnes
F1966017.json,4,Deux Colonnes
F1966018.json,4,Deux Colonnes
F1966019.json,8,Ligne Horizontale (3+ layouts)
F1966021.json,5,Deux Colonnes
F1966022.json,2,Deux Colonnes
F1966023.json,1,Deux Colonnes
F1966025.json,3,Ligne Horizontale (3+ layouts)
F1966025.json,6,Ligne Horizontale (3+ layouts)
F1966025.json,8,Deux Colonnes
F1966026.json,7,Deux Colonnes
F1966027.json,3,Deux Colonnes
F1966027.json,6,Deux Colonnes soft
F1966028.json,2,Deux Colonnes soft
F1966028.json,3,Deux Colonnes soft
F1966028.json,6,Deux Colonnes
F1966029.json,6,Ligne Horizontale (3+ layouts)
F1966030.json,5,Deux Colonnes
F1966031.json,6,Deux Colonnes
F1966031.json,7,Deux Colonnes
F1966034.json,1,Deux Colonnes
F1966035.json,3,Deux Colonnes
F1966037.json,2,Deux Colonnes
F1966038.json,4,Deux Colonnes
F1966038.json,6,Deux Colonnes
F1966040.json,5,Deux Colonnes
F1966040.json,6,Deux Colonnes
F1966042.json,4,Deux Colonnes
F1966042.json,7,Deux Colonnes
F1966043.json,2,Deux Colonnes
F1966043.json,9,Deux Colonnes
F1966044.json,2,Deux Colonnes
F1966045.json,2,Deux Colonnes soft
F1966045.json,3,Deux Colonnes soft
F1966045.json,4,Deux Colonnes soft
F1966045.json,5,Deux Colonnes
F1966046.json,12,Deux Colonnes
F1966047.json,27,Deux Colonnes
F1966048.json,45,Deux Colonnes
F1966050.json,13,Deux Colonnes
F1966050.json,14,Deux Colonnes
F1966051.json,15,Deux Colonnes
F1966051.json,16,Deux Colonnes
F1966051.json,17,Deux Colonnes
F1966051.json,19,Deux Colonnes
F1966053.json,6,Ligne Horizontale (3+ layouts)
F1966056.json,7,Ligne Horizontale (3+ layouts)
F1966057.json,2,Deux Colonnes
F1966058.json,2,Deux Colonnes soft
F1966058.json,3,Deux Colonnes soft
F1966058.json,4,Deux Colonnes
F1966058.json,5,Deux Colonnes
F1966059.json,1,Deux Colonnes soft
F1966059.json,2,Deux Colonnes
F1966059.json,3,Deux Colonnes
F1966059.json,4,Ligne Horizontale (3+ layouts)
F1966059.json,6,Deux Colonnes
F1966059.json,8,Deux Colonnes
F1966059.json,10,Deux Colonnes
F1966059.json,11,Deux Colonnes
F1966059.json,12,Deux Colonnes
F1966061.json,11,Deux Colonnes
F1966062.json,4,Deux Colonnes
F1966062.json,5,Deux Colonnes
F1966063.json,1,Deux Colonnes
F1966063.json,2,Deux Colonnes soft
F1966065.json,18,Deux Colonnes
F1966067.json,4,Deux Colonnes
F1966068.json,2,Deux Colonnes
F1966068.json,3,Deux Colonnes
F1966068.json,5,Deux Colonnes soft
F1966069.json,3,Deux Colonnes
F1966069.json,6,Ligne Horizontale (3+ layouts)
F1966071.json,4,Deux Colonnes
F1966072.json,4,Deux Colonnes
F1966072.json,5,Deux Colonnes
F1966072.json,8,Deux Colonnes
F1966072.json,10,Deux Colonnes
F1966072.json,11,Deux Colonnes
F1966072.json,12,Ligne Horizontale (3+ layouts)
F1966073.json,2,Deux Colonnes
F1966073.json,7,Ligne Horizontale (3+ layouts)
F1966073.json,13,Deux Colonnes soft
F1966073.json,15,Deux Colonnes
F1966076.json,6,Deux Colonnes
F1966077.json,5,Deux Colonnes
F1966077.json,12,Ligne Horizontale (3+ layouts)
F1966078.json,2,Deux Colonnes
F1966078.json,5,Deux Colonnes
F1966078.json,6,Deux Colonnes
F1966081.json,2,Deux Colonnes
F1966081.json,4,Deux Colonnes
F1966082.json,5,Deux Colonnes
F1966083.json,10,Deux Colonnes
F1966086.json,1,Deux Colonnes
F1966087.json,2,Deux Colonnes
F1966090.json,7,Ligne Horizontale (3+ layouts)
F1966090.json,8,Deux Colonnes
F1966090.json,11,Ligne Horizontale (3+ layouts)
F1966090.json,12,Deux Colonnes
F1966090.json,14,Ligne Horizontale (3+ layouts)
F1966090.json,15,Ligne Horizontale (3+ layouts)
F1966090.json,17,Deux Colonnes
F1966090.json,18,Deux Colonnes soft
F1966090.json,19,Deux Colonnes soft
F1966090.json,20,Deux Colonnes soft
F1966091.json,9,Deux Colonnes soft
F1966091.json,12,Deux Colonnes soft
F1966092.json,2,Deux Colonnes
F1966092.json,3,Deux Colonnes soft
F1966092.json,5,Deux Colonnes
F1966092.json,7,Deux Colonnes
F1966092.json,8,Deux Colonnes
F1966092.json,15,Ligne Horizontale (3+ layouts)
F1966093.json,6,Deux Colonnes
F1966093.json,7,Deux Colonnes soft
F1966093.json,9,Deux Colonnes
F1966093.json,10,Deux Colonnes
F1966094.json,13,Deux Colonnes
F1966094.json,14,Deux Colonnes
F1966094.json,15,Deux Colonnes
F1966095.json,6,Deux Colonnes
F1966096.json,3,Deux Colonnes
F1966096.json,4,Deux Colonnes soft
F1966096.json,10,Deux Colonnes
F1966097.json,19,Deux Colonnes
F1966097.json,22,Deux Colonnes
F1966099.json,15,Deux Colonnes
F1966099.json,19,Deux Colonnes
F1966099.json,22,Deux Colonnes
F1966100.json,5,Deux Colonnes
F1966101.json,4,Deux Colonnes
F1966101.json,5,Deux Colonnes
F1966101.json,8,Deux Colonnes
F1966102.json,10,Deux Colonnes
F1966103.json,2,Deux Colonnes
F1966104.json,7,Deux Colonnes
F1966106.json,9,Deux Colonnes
F1966106.json,10,Ligne Horizontale (3+ layouts)
F1966107.json,2,Deux Colonnes
F1966108.json,6,Deux Colonnes
F1966108.json,10,Deux Colonnes
F1966109.json,6,Deux Colonnes soft
F1966110.json,8,Deux Colonnes soft
F1967001.json,7,Deux Colonnes
F1967002.json,2,Deux Colonnes
F1967002.json,4,Deux Colonnes soft
F1967002.json,5,Deux Colonnes
F1967002.json,7,Deux Colonnes
F1967003.json,1,Deux Colonnes
F1967003.json,15,Deux Colonnes soft
F1967004.json,2,Ligne Horizontale (3+ layouts)
F1967004.json,3,Ligne Horizontale (3+ layouts)
F1967007.json,5,Deux Colonnes
F1967007.json,6,Deux Colonnes
F1967009.json,7,Deux Colonnes
F1967010.json,2,Deux Colonnes
F1967012.json,2,Deux Colonnes soft
F1967012.json,5,Deux Colonnes
F1967014.json,4,Deux Colonnes
F1967014.json,5,Ligne Horizontale (3+ layouts)
F1967018.json,2,Deux Colonnes soft
F1967018.json,5,Deux Colonnes
F1967018.json,7,Deux Colonnes
F1967019.json,2,Deux Colonnes soft
F1967019.json,3,Deux Colonnes
F1967021.json,5,Deux Colonnes
F1967024.json,1,Deux Colonnes
F1967025.json,3,Deux Colonnes
F1967028.json,7,Deux Colonnes
F1967029.json,3,Deux Colonnes soft
F1967029.json,4,Deux Colonnes
F1967030.json,6,Deux Colonnes soft
F1967031.json,2,Deux Colonnes
F1967031.json,5,Deux Colonnes
F1967032.json,2,Deux Colonnes
F1967033.json,4,Deux Colonnes soft
F1967035.json,3,Deux Colonnes
F1967036.json,4,Deux Colonnes
F1967037.json,5,Deux Colonnes soft
F1967038.json,2,Deux Colonnes
F1967038.json,3,Deux Colonnes
F1967038.json,4,Deux Colonnes
F1967038.json,5,Deux Colonnes
F1967038.json,6,Deux Colonnes
F1967038.json,9,Deux Colonnes
F1967038.json,10,Deux Colonnes
F1967038.json,11,Deux Colonnes
F1967038.json,13,Deux Colonnes
F1967038.json,14,Deux Colonnes
F1967038.json,19,Deux Colonnes
F1967038.json,20,Deux Colonnes
F1967038.json,21,Deux Colonnes
F1967038.json,22,Deux Colonnes
F1967042.json,6,Deux Colonnes
F1967044.json,2,Ligne Horizontale (3+ layouts)
F1967044.json,3,Deux Colonnes
F1967045.json,5,Deux Colonnes
F1967045.json,6,Ligne Horizontale (3+ layouts)
F1967048.json,1,Deux Colonnes soft
F1967048.json,2,Deux Colonnes
F1967048.json,4,Deux Colonnes
F1967049.json,2,Deux Colonnes
F1967050.json,4,Ligne Horizontale (3+ layouts)
F1967050.json,5,Ligne Horizontale (3+ layouts)
F1967050.json,8,Ligne Horizontale (3+ layouts)
F1967052.json,7,Ligne Horizontale (3+ layouts)
F1967053.json,3,Deux Colonnes
F1967053.json,5,Deux Colonnes
F1967053.json,6,Deux Colonnes
F1967054.json,5,Deux Colonnes
F1967054.json,7,Deux Colonnes
F1967055.json,2,Deux Colonnes
F1967055.json,3,Deux Colonnes
F1967060.json,15,Deux Colonnes
F1967061.json,3,Ligne Horizontale (3+ layouts)
F1967067.json,6,Deux Colonnes
F1967068.json,2,Ligne Horizontale (3+ layouts)
F1967071.json,2,Deux Colonnes
F1967071.json,7,Deux Colonnes
F1967071.json,46,Deux Colonnes soft
F1967072.json,3,Deux Colonnes
F1967072.json,6,Deux Colonnes
F1967074.json,3,Deux Colonnes
F1967074.json,4,Deux Colonnes
F1967075.json,6,Deux Colonnes
F1967075.json,10,Deux Colonnes
F1967078.json,1,Deux Colonnes soft
F1967079.json,3,Deux Colonnes
F1967080.json,2,Ligne Horizontale (3+ layouts)
F1967081.json,7,Deux Colonnes
F1967083.json,11,Deux Colonnes
F1967084.json,2,Deux Colonnes
F1967086.json,4,Deux Colonnes
F1967087.json,15,Deux Colonnes
F1967092.json,2,Ligne Horizontale (3+ layouts)
F1967092.json,8,Deux Colonnes
F1967094.json,8,Deux Colonnes
F1967095.json,6,Deux Colonnes soft
F1967097.json,15,Deux Colonnes
F1967098.json,43,Deux Colonnes
F1967098.json,45,Deux Colonnes
F1967099.json,4,Deux Colonnes
F1967100.json,9,Deux Colonnes
F1967100.json,10,Deux Colonnes
F1967101.json,2,Ligne Horizontale (3+ layouts)
F1967102.json,2,Ligne Horizontale (3+ layouts)
F1967105.json,3,Deux Colonnes
F1967105.json,6,Deux Colonnes
F1967105.json,7,Deux Colonnes
F1967106.json,3,Deux Colonnes
F1967106.json,4,Ligne Horizontale (3+ layouts)
F1967106.json,5,Deux Colonnes
F1967107.json,16,Deux Colonnes soft
F1967107.json,25,Deux Colonnes soft
F1967107.json,49,Deux Colonnes soft
F1968002.json,4,Deux Colonnes
F1968006.json,2,Deux Colonnes
F1968007.json,18,Deux Colonnes soft
F1968008.json,14,Deux Colonnes
F1968008.json,21,Deux Colonnes
F1968011.json,6,Deux Colonnes
F1968015.json,5,Ligne Horizontale (3+ layouts)
F1968016.json,4,Deux Colonnes
F1968016.json,5,Deux Colonnes
F1968016.json,6,Deux Colonnes soft
F1968017.json,4,Deux Colonnes
F1968018.json,6,Deux Colonnes
F1968019.json,2,Deux Colonnes
F1968019.json,3,Deux Colonnes
F1968020.json,6,Deux Colonnes
F1968025.json,4,Ligne Horizontale (3+ layouts)
F1968027.json,5,Deux Colonnes
F1968029.json,4,Deux Colonnes
F1968032.json,6,Deux Colonnes
F1968032.json,9,Deux Colonnes
F1968032.json,23,Ligne Horizontale (3+ layouts)
F1968033.json,2,Deux Colonnes
F1968034.json,3,Deux Colonnes
F1968034.json,5,Deux Colonnes
F1968034.json,6,Deux Colonnes
F1968035.json,2,Ligne Horizontale (3+ layouts)
F1968035.json,7,Ligne Horizontale (3+ layouts)
F1968040.json,14,Deux Colonnes
F1968040.json,16,Ligne Horizontale (3+ layouts)
F1968040.json,18,Ligne Horizontale (3+ layouts)
F1968042.json,3,Deux Colonnes
F1968042.json,4,Deux Colonnes
F1968042.json,5,Deux Colonnes
F1968043.json,6,Deux Colonnes
F1968044.json,1,Deux Colonnes
F1968045.json,5,Deux Colonnes
F1968045.json,6,Ligne Horizontale (3+ layouts)
F1968046.json,2,Deux Colonnes
F1968046.json,7,Deux Colonnes
F1968046.json,8,Deux Colonnes
F1968046.json,24,Deux Colonnes
F1968046.json,27,Deux Colonnes
F1968046.json,28,Deux Colonnes
F1968051.json,7,Deux Colonnes
F1968054.json,7,Deux Colonnes
F1968056.json,4,Ligne Horizontale (3+ layouts)
F1968056.json,5,Deux Colonnes
F1968057.json,5,Deux Colonnes
F1968062.json,5,Deux Colonnes
F1968063.json,6,Deux Colonnes
F1968064.json,6,Deux Colonnes soft
F1968065.json,7,Deux Colonnes
F1968065.json,8,Deux Colonnes
F1968066.json,9,Ligne Horizontale (3+ layouts)
F1968067.json,4,Deux Colonnes
F1968067.json,5,Deux Colonnes
F1968067.json,6,Deux Colonnes
F1968067.json,7,Deux Colonnes
F1968068.json,6,Ligne Horizontale (3+ layouts)
F1968070.json,3,Deux Colonnes
F1968070.json,4,Deux Colonnes
F1968071.json,2,Deux Colonnes
F1968073.json,2,Deux Colonnes
F1968074.json,2,Deux Colonnes
F1968074.json,6,Deux Colonnes soft
F1968074.json,7,Deux Colonnes soft
F1968077.json,3,Deux Colonnes
F1968077.json,4,Deux Colonnes
F1968077.json,5,Deux Colonnes
F1968080.json,4,Ligne Horizontale (3+ layouts)
F1968080.json,9,Deux Colonnes
F1968081.json,7,Deux Colonnes
F1968082.json,2,Deux Colonnes
F1968082.json,4,Deux Colonnes soft
F1968083.json,4,Ligne Horizontale (3+ layouts)
F1968084.json,4,Deux Colonnes
F1968085.json,6,Deux Colonnes
F1968085.json,10,Deux Colonnes
F1968085.json,13,Deux Colonnes
F1968087.json,14,Deux Colonnes
F1968092.json,9,Deux Colonnes soft
F1968094.json,4,Deux Colonnes
F1968103.json,2,Deux Colonnes
F1968103.json,5,Deux Colonnes
F1968105.json,2,Deux Colonnes
F1968105.json,4,Deux Colonnes
F1968106.json,7,Deux Colonnes
F1968106.json,10,Deux Colonnes
F1968106.json,12,Deux Colonnes
F1969003.json,2,Deux Colonnes
F1969004.json,2,Deux Colonnes
F1969004.json,3,Deux Colonnes
F1969004.json,4,Deux Colonnes
F1969004.json,5,Deux Colonnes
F1969005.json,3,Deux Colonnes
F1969005.json,6,Deux Colonnes
F1969007.json,1,Deux Colonnes
F1969007.json,4,Deux Colonnes
F1969008.json,2,Deux Colonnes
F1969008.json,3,Deux Colonnes
F1969008.json,4,Deux Colonnes
F1969009.json,1,Deux Colonnes
F1969010.json,2,Deux Colonnes
F1969015.json,4,Deux Colonnes
F1969015.json,8,Ligne Horizontale (3+ layouts)
F1969016.json,7,Deux Colonnes
F1969018.json,4,Deux Colonnes
F1969018.json,5,Deux Colonnes
F1969020.json,2,Ligne Horizontale (3+ layouts)
F1969020.json,3,Deux Colonnes
F1969022.json,2,Deux Colonnes
F1969022.json,3,Deux Colonnes
F1969022.json,4,Deux Colonnes
F1969023.json,3,Deux Colonnes
F1969023.json,5,Deux Colonnes
F1969023.json,6,Deux Colonnes
F1969024.json,6,Ligne Horizontale (3+ layouts)
F1969025.json,3,Deux Colonnes
F1969026.json,4,Ligne Horizontale (3+ layouts)
F1969026.json,5,Deux Colonnes
F1969026.json,6,Deux Colonnes
F1969028.json,6,Deux Colonnes
F1969031.json,1,Deux Colonnes
F1969031.json,2,Deux Colonnes
F1969031.json,3,Deux Colonnes
F1969031.json,4,Deux Colonnes
F1969031.json,5,Deux Colonnes
F1969031.json,6,Deux Colonnes
F1969031.json,7,Deux Colonnes
F1969031.json,8,Deux Colonnes
F1969031.json,9,Deux Colonnes
F1969031.json,10,Deux Colonnes
F1969036.json,3,Deux Colonnes
F1969037.json,3,Deux Colonnes soft
F1969037.json,4,Deux Colonnes
F1969038.json,2,Deux Colonnes
F1969039.json,5,Deux Colonnes
F1969041.json,5,Deux Colonnes
F1969043.json,10,Deux Colonnes
F1969043.json,11,Deux Colonnes
F1969043.json,14,Deux Colonnes
F1969044.json,17,Deux Colonnes
F1969044.json,18,Deux Colonnes
F1969045.json,3,Deux Colonnes soft
F1969045.json,16,Deux Colonnes
F1969045.json,22,Deux Colonnes
F1969047.json,7,Ligne Horizontale (3+ layouts)
F1969048.json,2,Deux Colonnes
F1969048.json,4,Deux Colonnes
F1969049.json,9,Ligne Horizontale (3+ layouts)
F1969049.json,10,Deux Colonnes
F1969049.json,11,Deux Colonnes
F1969050.json,5,Deux Colonnes
F1969051.json,4,Deux Colonnes
F1969051.json,6,Deux Colonnes
F1969051.json,7,Deux Colonnes
F1969052.json,7,Deux Colonnes
F1969052.json,9,Deux Colonnes
F1969052.json,13,Deux Colonnes
F1969052.json,14,Deux Colonnes
F1969052.json,15,Deux Colonnes
F1969053.json,10,Deux Colonnes
F1969055.json,2,Deux Colonnes
F1969055.json,4,Deux Colonnes
F1969056.json,5,Ligne Horizontale (3+ layouts)
F1969056.json,7,Ligne Horizontale (3+ layouts)
F1969056.json,8,Ligne Horizontale (3+ layouts)
F1969058.json,4,Deux Colonnes
F1969058.json,6,Deux Colonnes
F1969060.json,5,Ligne Horizontale (3+ layouts)
F1969061.json,7,Deux Colonnes
F1969062.json,9,Deux Colonnes
F1969062.json,10,Deux Colonnes
F1969064.json,3,Ligne Horizontale (3+ layouts)
F1969064.json,6,Ligne Horizontale (3+ layouts)
F1969064.json,10,Deux Colonnes
F1969064.json,13,Ligne Horizontale (3+ layouts)
F1969065.json,3,Deux Colonnes
F1969065.json,14,Deux Colonnes
F1969066.json,7,Ligne Horizontale (3+ layouts)
F1969066.json,9,Deux Colonnes
F1969067.json,3,Ligne Horizontale (3+ layouts)
F1969067.json,6,Deux Colonnes
F1969067.json,7,Deux Colonnes
F1969067.json,8,Deux Colonnes
F1969067.json,9,Deux Colonnes
F1969067.json,10,Ligne Horizontale (3+ layouts)
F1969068.json,2,Ligne Horizontale (3+ layouts)
F1969068.json,13,Ligne Horizontale (3+ layouts)
F1969068.json,14,Deux Colonnes
F1969068.json,15,Deux Colonnes
F1969068.json,18,Deux Colonnes
F1969068.json,19,Deux Colonnes soft
F1969069.json,2,Deux Colonnes
F1969069.json,4,Deux Colonnes
F1969069.json,5,Ligne Horizontale (3+ layouts)
F1969069.json,9,Deux Colonnes
F1969069.json,10,Deux Colonnes
F1969069.json,11,Deux Colonnes
F1969069.json,12,Deux Colonnes
F1969069.json,13,Deux Colonnes
F1969069.json,14,Deux Colonnes
F1969069.json,21,Deux Colonnes
F1969070.json,12,Deux Colonnes soft
F1969070.json,18,Deux Colonnes
F1969070.json,29,Deux Colonnes
F1969070.json,37,Ligne Horizontale (3+ layouts)
F1969071.json,8,Deux Colonnes
F1969071.json,9,Deux Colonnes
F1969071.json,11,Deux Colonnes
F1969072.json,3,Deux Colonnes
F1969072.json,9,Ligne Horizontale (3+ layouts)
F1969072.json,11,Deux Colonnes soft
F1969072.json,13,Deux Colonnes
F1969073.json,1,Deux Colonnes
F1969073.json,2,Deux Colonnes
F1969073.json,6,Deux Colonnes
F1969073.json,7,Ligne Horizontale (3+ layouts)
F1969076.json,4,Deux Colonnes
F1969076.json,7,Deux Colonnes
F1969079.json,2,Deux Colonnes
F1969079.json,5,Deux Colonnes
F1969079.json,8,Deux Colonnes
F1969082.json,9,Deux Colonnes
F1969082.json,16,Deux Colonnes
F1969082.json,21,Deux Colonnes
F1969084.json,18,Deux Colonnes
F1969085.json,13,Deux Colonnes soft
F1969087.json,2,Ligne Horizontale (3+ layouts)
F1969087.json,6,Deux Colonnes
F1969087.json,19,Deux Colonnes
F1969088.json,2,Deux Colonnes
F1969088.json,9,Deux Colonnes
F1969089.json,3,Ligne Horizontale (3+ layouts)
F1969089.json,4,Ligne Horizontale (3+ layouts)
F1969089.json,7,Deux Colonnes
F1969090.json,2,Ligne Horizontale (3+ layouts)
F1969090.json,14,Deux Colonnes soft
F1969091.json,2,Ligne Horizontale (3+ layouts)
F1969091.json,6,Deux Colonnes
F1969093.json,11,Deux Colonnes
F1969094.json,2,Ligne Horizontale (3+ layouts)
F1969094.json,3,Deux Colonnes
F1969094.json,14,Deux Colonnes
F1969097.json,2,Ligne Horizontale (3+ layouts)
F1969097.json,3,Ligne Horizontale (3+ layouts)
F1969097.json,10,Deux Colonnes
F1969099.json,3,Deux Colonnes
F1969100.json,2,Ligne Horizontale (3+ layouts)
F1969102.json,7,Deux Colonnes
F1969106.json,4,Deux Colonnes
F1969106.json,5,Deux Colonnes
F1969107.json,9,Ligne Horizontale (3+ layouts)
F1969108.json,3,Deux Colonnes
F1969108.json,6,Deux Colonnes
F1969108.json,9,Deux Colonnes
F1969109.json,3,Deux Colonnes soft
F1969109.json,5,Deux Colonnes
F1969109.json,9,Deux Colonnes
F1969110.json,10,Deux Colonnes
F1969110.json,11,Ligne Horizontale (3+ layouts)
F1970001.json,2,Deux Colonnes
F1970001.json,9,Deux Colonnes
F1970004.json,2,Ligne Horizontale (3+ layouts)
F1970006.json,2,Deux Colonnes
F1970006.json,5,Deux Colonnes
F1970007.json,8,Deux Colonnes soft
F1970007.json,14,Deux Colonnes soft
F1970007.json,16,Deux Colonnes soft
F1970007.json,40,Deux Colonnes soft
F1970010.json,6,Deux Colonnes
F1970011.json,5,Deux Colonnes
F1970012.json,8,Deux Colonnes
F1970012.json,11,Deux Colonnes
F1970013.json,3,Deux Colonnes
F1970013.json,4,Deux Colonnes
F1970013.json,9,Deux Colonnes
F1970015.json,3,Deux Colonnes soft
F1970017.json,4,Deux Colonnes
F1970017.json,7,Deux Colonnes
F1970017.json,8,Deux Colonnes
F1970017.json,10,Deux Colonnes
F1970018.json,3,Deux Colonnes
F1970021.json,13,Deux Colonnes
F1970022.json,10,Deux Colonnes
F1970022.json,12,Deux Colonnes
F1970022.json,13,Ligne Horizontale (3+ layouts)
F1970023.json,4,Deux Colonnes
F1970023.json,7,Deux Colonnes
F1970023.json,8,Deux Colonnes
F1970023.json,9,Deux Colonnes
F1970023.json,10,Deux Colonnes
F1970023.json,13,Deux Colonnes
F1970023.json,14,Deux Colonnes
F1970023.json,15,Deux Colonnes
F1970023.json,16,Deux Colonnes
F1970023.json,17,Deux Colonnes
F1970023.json,18,Deux Colonnes
F1970023.json,19,Deux Colonnes
F1970023.json,20,Deux Colonnes
F1970023.json,21,Deux Colonnes
F1970023.json,22,Deux Colonnes
F1970023.json,23,Deux Colonnes
F1970023.json,24,Deux Colonnes
F1970023.json,26,Deux Colonnes
F1970024.json,5,Ligne Horizontale (3+ layouts)
F1970025.json,6,Deux Colonnes
F1970025.json,7,Deux Colonnes
F1970026.json,4,Deux Colonnes
F1970026.json,5,Deux Colonnes
F1970026.json,7,Deux Colonnes
F1970029.json,2,Deux Colonnes
F1970029.json,7,Deux Colonnes
F1970029.json,8,Deux Colonnes
F1970030.json,6,Deux Colonnes
F1970031.json,3,Deux Colonnes
F1970031.json,5,Deux Colonnes
F1970034.json,3,Ligne Horizontale (3+ layouts)
F1970035.json,2,Deux Colonnes
F1970035.json,5,Deux Colonnes
F1970035.json,6,Ligne Horizontale (3+ layouts)
F1970038.json,3,Deux Colonnes
F1970039.json,4,Deux Colonnes
F1970039.json,5,Deux Colonnes
F1970039.json,10,Deux Colonnes
F1970040.json,2,Ligne Horizontale (3+ layouts)
F1970040.json,3,Ligne Horizontale (3+ layouts)
F1970041.json,2,Deux Colonnes
F1970042.json,1,Deux Colonnes
F1970042.json,2,Deux Colonnes
F1970042.json,3,Deux Colonnes
F1970042.json,5,Deux Colonnes
F1970043.json,5,Deux Colonnes
F1970046.json,3,Deux Colonnes
F1970050.json,6,Deux Colonnes
F1970050.json,7,Deux Colonnes
F1970053.json,18,Deux Colonnes
F1970057.json,6,Deux Colonnes
F1970058.json,9,Deux Colonnes
F1970058.json,10,Deux Colonnes
F1970059.json,7,Deux Colonnes
F1970059.json,8,Deux Colonnes
F1970059.json,11,Deux Colonnes
F1970061.json,5,Deux Colonnes
F1970061.json,8,Deux Colonnes
F1970064.json,6,Deux Colonnes
F1970064.json,10,Deux Colonnes
F1970065.json,6,Deux Colonnes
F1970065.json,7,Deux Colonnes
F1970066.json,2,Deux Colonnes
F1970066.json,8,Deux Colonnes
F1970068.json,4,Deux Colonnes
F1970068.json,13,Deux Colonnes
F1970069.json,4,Deux Colonnes
F1970069.json,5,Deux Colonnes
F1970069.json,6,Deux Colonnes
